sweep,energy,magnetisation
5777,-5512,-174
5778,-5512,-174
5779,-5512,-174
5780,-5516,-172
5781,-5516,-172
5782,-5516,-172
5783,-5516,-174
5784,-5516,-176
5785,-5516,-176
5786,-5520,-178
5787,-5520,-180
5788,-5524,-182
5789,-5524,-180
5790,-5528,-178
5791,-5528,-180
5792,-5528,-180
5793,-5532,-182
5794,-5532,-180
5795,-5532,-180
5796,-5532,-180
5797,-5532,-180
5798,-5532,-182
5799,-5532,-182
5800,-5532,-182
5801,-5532,-182
5802,-5532,-182
5803,-5532,-182
5804,-5532,-180
5805,-5532,-180
5806,-5536,-182
5807,-5536,-182
5808,-5536,-182
5809,-5536,-182
5810,-5536,-184
5811,-5540,-182
5812,-5540,-184
5813,-5544,-186
5814,-5552,-188
5815,-5556,-186
5816,-5556,-188
5817,-5556,-190
5818,-5556,-188
5819,-5556,-188
5820,-5556,-188
5821,-5556,-186
5822,-5556,-186
5823,-5556,-186
5824,-5556,-186
5825,-5560,-184
5826,-5564,-186
5827,-5564,-186
5828,-5564,-188
5829,-5564,-190
5830,-5564,-188
5831,-5564,-188
5832,-5564,-190
5833,-5564,-188
5834,-5564,-188
5835,-5564,-188
5836,-5564,-186
5837,-5564,-186
5838,-5564,-186
5839,-5564,-186
5840,-5564,-184
5841,-5564,-186
5842,-5564,-186
5843,-5564,-188
5844,-5564,-190
5845,-5572,-192
5846,-5572,-190
5847,-5572,-190
5848,-5572,-190
5849,-5572,-190
5850,-5572,-190
5851,-5572,-190
5852,-5576,-192
5853,-5576,-190
5854,-5576,-190
5855,-5576,-188
5856,-5576,-188
5857,-5576,-188
5858,-5576,-190
5859,-5576,-190
5860,-5576,-190
5861,-5576,-190
5862,-5576,-188
5863,-5576,-188
5864,-5576,-186
5865,-5576,-186
5866,-5580,-184
5867,-5580,-186
5868,-5580,-186
5869,-5580,-186
5870,-5584,-188
5871,-5584,-188
5872,-5584,-188
5873,-5584,-188
5874,-5584,-186
5875,-5584,-188
5876,-5584,-190
5877,-5584,-192
5878,-5584,-192
5879,-5584,-192
5880,-5584,-192
5881,-5584,-190
5882,-5588,-192
5883,-5588,-192
5884,-5588,-192
5885,-5588,-190
5886,-5588,-188
5887,-5588,-186
5888,-5588,-186
5889,-5588,-186
5890,-5588,-186
5891,-5588,-186
5892,-5588,-188
5893,-5588,-188
5894,-5588,-188
5895,-5588,-188
5896,-5588,-188
5897,-5588,-190
5898,-5588,-190
5899,-5588,-192
5900,-5588,-192
5901,-5588,-192
5902,-5588,-192
5903,-5588,-190
5904,-5588,-190
5905,-5588,-192
5906,-5588,-194
5907,-5588,-196
5908,-5588,-198
5909,-5588,-200
5910,-5588,-202
5911,-5588,-202
5912,-5588,-202
5913,-5588,-202
5914,-5588,-202
5915,-5588,-202
5916,-5588,-204
5917,-5588,-202
5918,-5588,-202
5919,-5588,-202
5920,-5592,-200
5921,-5592,-202
5922,-5592,-200
5923,-5592,-200
5924,-5592,-200
5925,-5592,-200
5926,-5592,-200
5927,-5592,-202
5928,-5592,-202
5929,-5592,-204
5930,-5592,-206
5931,-5592,-206
5932,-5592,-206
5933,-5592,-204
5934,-5592,-204
5935,-5592,-204
5936,-5596,-206
5937,-5596,-206
5938,-5600,-208
5939,-5600,-208
5940,-5600,-208
5941,-5600,-210
5942,-5600,-210
5943,-5600,-210
5944,-5600,-210
5945,-5600,-210
5946,-5608,-208
5947,-5608,-210
5948,-5608,-208
5949,-5608,-208
5950,-5608,-206
5951,-5608,-206
5952,-5608,-208
5953,-5608,-206
5954,-5608,-206
5955,-5608,-206
5956,-5608,-208
5957,-5608,-208
5958,-5608,-208
5959,-5608,-208
5960,-5608,-208
5961,-5608,-208
5962,-5608,-208
5963,-5608,-208
5964,-5612,-206
5965,-5612,-206
5966,-5612,-204
5967,-5612,-206
5968,-5612,-208
5969,-5620,-206
5970,-5620,-206
5971,-5620,-208
5972,-5620,-208
5973,-5620,-208
5974,-5620,-208
5975,-5620,-208
5976,-5620,-210
5977,-5620,-210
5978,-5620,-210
5979,-5620,-208
5980,-5620,-210
5981,-5620,-208
5982,-5624,-210
5983,-5624,-210
5984,-5624,-208
5985,-5624,-210
5986,-5624,-208
5987,-5624,-206
5988,-5624,-206
5989,-5624,-206
5990,-5624,-204
5991,-5624,-204
5992,-5624,-204
5993,-5624,-204
5994,-5624,-204
5995,-5624,-204
5996,-5628,-206
5997,-5628,-206
5998,-5628,-206
5999,-5628,-206
6000,-5628,-206
6001,-5628,-204
6002,-5628,-204
6003,-5628,-204
6004,-5628,-202
6005,-5628,-202
6006,-5628,-204
6007,-5628,-204
6008,-5628,-204
6009,-5628,-204
6010,-5628,-204
6011,-5628,-202
6012,-5628,-204
6013,-5632,-202
6014,-5632,-202
6015,-5632,-200
6016,-5632,-198
6017,-5632,-198
6018,-5632,-200
6019,-5632,-200
6020,-5632,-200
6021,-5632,-200
6022,-5632,-198
6023,-5632,-200
6024,-5632,-198
6025,-5632,-198
6026,-5632,-198
6027,-5632,-196
6028,-5632,-196
6029,-5632,-196
6030,-5632,-198
6031,-5632,-198
6032,-5632,-198
6033,-5632,-198
6034,-5632,-196
6035,-5632,-196
6036,-5632,-198
6037,-5632,-196
6038,-5632,-196
6039,-5632,-196
6040,-5640,-198
6041,-5640,-198
6042,-5640,-200
6043,-5640,-200
6044,-5640,-200
6045,-5640,-202
6046,-5640,-202
6047,-5640,-204
6048,-5648,-202
6049,-5648,-202
6050,-5652,-204
6051,-5652,-202
6052,-5652,-204
6053,-5656,-202
6054,-5656,-202
6055,-5656,-202
6056,-5656,-200
6057,-5656,-200
6058,-5656,-200
6059,-5656,-200
6060,-5656,-202
6061,-5656,-200
6062,-5656,-202
6063,-5656,-204
6064,-5656,-202
6065,-5656,-204
6066,-5656,-204
6067,-5656,-204
6068,-5656,-204
6069,-5656,-202
6070,-5656,-204
6071,-5656,-204
6072,-5656,-204
6073,-5656,-204
6074,-5656,-204
6075,-5656,-204
6076,-5656,-204
6077,-5656,-204
6078,-5656,-204
6079,-5656,-204
6080,-5656,-204
6081,-5656,-204
6082,-5656,-206
6083,-5660,-204
6084,-5660,-202
6085,-5664,-204
6086,-5664,-204
6087,-5664,-204
6088,-5664,-204
6089,-5664,-206
6090,-5664,-206
6091,-5664,-206
6092,-5664,-204
6093,-5664,-204
6094,-5668,-202
6095,-5668,-202
6096,-5668,-204
6097,-5668,-204
6098,-5668,-204
6099,-5668,-206
6100,-5668,-206
6101,-5668,-206
6102,-5668,-206
6103,-5668,-206
6104,-5668,-206
6105,-5668,-208
6106,-5668,-206
6107,-5668,-206
6108,-5668,-208
6109,-5668,-206
6110,-5668,-204
6111,-5668,-204
6112,-5672,-202
6113,-5672,-202
6114,-5672,-204
6115,-5672,-204
6116,-5672,-206
6117,-5676,-208
6118,-5676,-208
6119,-5676,-208
6120,-5676,-208
6121,-5680,-206
6122,-5680,-206
6123,-5680,-208
6124,-5680,-208
6125,-5680,-208
6126,-5680,-206
6127,-5680,-206
6128,-5680,-206
6129,-5680,-206
6130,-5680,-208
6131,-5680,-210
6132,-5684,-212
6133,-5684,-212
6134,-5684,-210
6135,-5684,-210
6136,-5684,-210
6137,-5684,-212
6138,-5684,-212
6139,-5684,-210
6140,-5688,-212
6141,-5688,-210
6142,-5692,-208
6143,-5692,-210
6144,-5692,-210
6145,-5692,-210
6146,-5692,-210
6147,-5692,-210
6148,-5696,-208
6149,-5696,-208
6150,-5696,-210
6151,-5704,-212
6152,-5704,-210
6153,-5704,-210
6154,-5704,-210
6155,-5704,-210
6156,-5704,-208
6157,-5704,-208
6158,-5704,-208
6159,-5704,-208
6160,-5704,-208
6161,-5704,-208
6162,-5704,-208
6163,-5704,-208
6164,-5704,-208
6165,-5704,-210
6166,-5704,-210
6167,-5704,-210
6168,-5704,-210
6169,-5704,-210
6170,-5704,-210
6171,-5704,-208
6172,-5708,-210
6173,-5716,-208
6174,-5716,-210
6175,-5716,-210
6176,-5716,-210
6177,-5716,-210
6178,-5716,-210
6179,-5716,-210
6180,-5716,-210
6181,-5716,-210
6182,-5716,-212
6183,-5716,-212
6184,-5716,-212
6185,-5716,-214
6186,-5716,-214
6187,-5716,-214
6188,-5716,-216
6189,-5716,-216
6190,-5716,-214
6191,-5716,-214
6192,-5716,-214
6193,-5716,-216
6194,-5716,-216
6195,-5716,-216
6196,-5716,-216
6197,-5716,-216
6198,-5716,-216
6199,-5716,-216
6200,-5724,-218
6201,-5728,-220
6202,-5728,-220
6203,-5728,-220
6204,-5728,-220
6205,-5728,-220
6206,-5728,-220
6207,-5728,-220
6208,-5728,-220
6209,-5728,-218
6210,-5728,-218
6211,-5728,-218
6212,-5728,-218
6213,-5732,-216
6214,-5736,-218
6215,-5736,-220
6216,-5736,-222
6217,-5736,-220
6218,-5736,-220
6219,-5736,-220
6220,-5736,-220
6221,-5736,-218
6222,-5736,-218
6223,-5736,-218
6224,-5736,-218
6225,-5736,-216
6226,-5740,-214
6227,-5740,-212
6228,-5740,-212
6229,-5740,-212
6230,-5748,-210
6231,-5748,-210
6232,-5748,-210
6233,-5748,-210
6234,-5748,-210
6235,-5752,-212
6236,-5756,-210
6237,-5756,-210
6238,-5756,-210
6239,-5756,-210
6240,-5756,-210
6241,-5764,-208
6242,-5764,-208
6243,-5764,-208
6244,-5764,-208
6245,-5764,-208
6246,-5764,-208
6247,-5764,-206
6248,-5764,-206
6249,-5764,-206
6250,-5764,-206
6251,-5764,-206
6252,-5764,-206
6253,-5764,-206
6254,-5764,-204
6255,-5764,-204
6256,-5764,-202
6257,-5764,-202
6258,-5764,-202
6259,-5764,-204
6260,-5764,-204
6261,-5764,-202
6262,-5768,-204
6263,-5768,-204
6264,-5772,-206
6265,-5776,-208
6266,-5776,-208
6267,-5776,-208
6268,-5776,-208
6269,-5776,-210
6270,-5776,-208
6271,-5776,-208
6272,-5776,-210
6273,-5780,-212
6274,-5780,-210
6275,-5780,-210
6276,-5784,-208
6277,-5784,-208
6278,-5784,-208
6279,-5784,-208
6280,-5788,-210
6281,-5788,-212
6282,-5788,-210
6283,-5788,-210
6284,-5788,-210
6285,-5788,-210
6286,-5788,-212
6287,-5788,-212
6288,-5788,-210
6289,-5788,-210
6290,-5788,-210
6291,-5792,-208
6292,-5792,-208
6293,-5792,-208
6294,-5796,-210
6295,-5796,-210
6296,-5796,-208
6297,-5796,-208
6298,-5796,-208
6299,-5796,-210
6300,-5796,-210
6301,-5796,-210
6302,-5796,-208
6303,-5796,-208
6304,-5796,-210
6305,-5796,-210
6306,-5796,-210
6307,-5796,-210
6308,-5796,-208
6309,-5800,-206
6310,-5800,-206
6311,-5800,-206
6312,-5800,-206
6313,-5800,-204
6314,-5808,-206
6315,-5808,-206
6316,-5808,-206
6317,-5808,-206
6318,-5816,-208
6319,-5816,-208
6320,-5816,-208
6321,-5820,-210
6322,-5824,-208
6323,-5824,-208
6324,-5824,-208
6325,-5824,-208
6326,-5824,-208
6327,-5824,-210
6328,-5824,-212
6329,-5828,-210
6330,-5828,-212
6331,-5828,-212
6332,-5828,-212
6333,-5828,-214
6334,-5828,-214
6335,-5828,-214
6336,-5828,-212
6337,-5828,-210
6338,-5828,-210
6339,-5828,-210
6340,-5828,-210
6341,-5828,-208
6342,-5828,-208
6343,-5828,-208
6344,-5836,-210
6345,-5836,-210
6346,-5840,-212
6347,-5840,-212
6348,-5840,-212
6349,-5840,-212
6350,-5840,-212
6351,-5840,-212
6352,-5844,-214
6353,-5852,-216
6354,-5852,-216
6355,-5852,-218
6356,-5852,-220
6357,-5852,-220
6358,-5852,-220
6359,-5852,-220
6360,-5852,-218
6361,-5856,-216
6362,-5856,-216
6363,-5856,-216
6364,-5856,-218
6365,-5860,-220
6366,-5864,-222
6367,-5864,-222
6368,-5864,-222
6369,-5864,-224
6370,-5864,-226
6371,-5864,-228
6372,-5864,-230
6373,-5864,-230
6374,-5864,-232
6375,-5864,-232
6376,-5864,-230
6377,-5864,-230
6378,-5864,-232
6379,-5864,-230
6380,-5864,-230
6381,-5864,-232
6382,-5864,-232
6383,-5868,-230
6384,-5868,-232
6385,-5868,-234
6386,-5868,-234
6387,-5868,-234
6388,-5868,-234
6389,-5868,-234
6390,-5868,-234
6391,-5868,-234
6392,-5868,-234
6393,-5868,-232
6394,-5868,-234
6395,-5868,-232
6396,-5868,-232
6397,-5868,-232
6398,-5868,-232
6399,-5868,-230
6400,-5868,-232
6401,-5872,-234
6402,-5872,-234
6403,-5876,-232
6404,-5876,-232
6405,-5880,-230
6406,-5880,-230
6407,-5880,-228
6408,-5884,-230
6409,-5884,-230
6410,-5884,-230
6411,-5884,-230
6412,-5888,-232
6413,-5888,-232
6414,-5888,-232
6415,-5888,-234
6416,-5888,-234
6417,-5888,-234
6418,-5888,-234
6419,-5888,-232
6420,-5892,-234
6421,-5892,-232
6422,-5892,-232
6423,-5892,-232
6424,-5892,-232
6425,-5896,-234
6426,-5896,-234
6427,-5896,-232
6428,-5896,-230
6429,-5896,-228
6430,-5896,-228
6431,-5900,-226
6432,-5900,-226
6433,-5900,-226
6434,-5900,-226
6435,-5900,-226
6436,-5900,-226
6437,-5900,-224
6438,-5900,-224
6439,-5900,-224
6440,-5900,-224
6441,-5900,-226
6442,-5904,-224
6443,-5904,-226
6444,-5904,-226
6445,-5904,-226
6446,-5904,-226
6447,-5904,-228
6448,-5904,-226
6449,-5904,-226
6450,-5904,-226
6451,-5904,-228
6452,-5904,-228
6453,-5904,-230
6454,-5908,-228
6455,-5908,-230
6456,-5908,-228
6457,-5908,-226
6458,-5908,-226
6459,-5908,-226
6460,-5908,-228
6461,-5908,-228
6462,-5908,-228
6463,-5908,-230
6464,-5908,-230
6465,-5908,-228
6466,-5908,-230
6467,-5908,-232
6468,-5908,-232
6469,-5912,-234
6470,-5912,-234
6471,-5912,-234
6472,-5912,-234
6473,-5912,-234
6474,-5912,-234
6475,-5912,-234
6476,-5912,-234
6477,-5912,-236
6478,-5912,-236
6479,-5912,-236
6480,-5912,-236
6481,-5912,-234
6482,-5912,-234
6483,-5912,-232
6484,-5912,-234
6485,-5912,-232
6486,-5912,-232
6487,-5912,-234
6488,-5916,-232
6489,-5916,-230
6490,-5916,-230
6491,-5916,-232
6492,-5924,-230
6493,-5928,-228
6494,-5928,-228
6495,-5928,-228
6496,-5928,-226
6497,-5928,-228
6498,-5932,-226
6499,-5932,-228
6500,-5932,-228
6501,-5932,-228
6502,-5932,-226
6503,-5932,-226
6504,-5932,-228
6505,-5932,-228
6506,-5936,-230
6507,-5936,-230
6508,-5936,-230
6509,-5936,-230
6510,-5936,-228
6511,-5936,-226
6512,-5936,-226
6513,-5936,-228
6514,-5936,-228
6515,-5936,-228
6516,-5936,-230
6517,-5936,-228
6518,-5936,-230
6519,-5936,-230
6520,-5936,-230
6521,-5936,-230
6522,-5936,-230
6523,-5936,-228
6524,-5936,-230
6525,-5936,-230
6526,-5936,-228
6527,-5936,-228
6528,-5936,-228
6529,-5936,-228
6530,-5936,-228
6531,-5936,-226
6532,-5936,-224
6533,-5936,-224
6534,-5936,-224
6535,-5936,-226
6536,-5936,-228
6537,-5936,-230
6538,-5936,-230
6539,-5940,-228
6540,-5940,-228
6541,-5940,-228
6542,-5940,-228
6543,-5940,-230
6544,-5940,-230
6545,-5940,-228
6546,-5940,-228
6547,-5944,-230
6548,-5948,-228
6549,-5948,-228
6550,-5948,-228
6551,-5948,-228
6552,-5948,-228
6553,-5952,-226
6554,-5952,-224
6555,-5952,-224
6556,-5952,-226
6557,-5956,-224
6558,-5956,-224
6559,-5956,-224
6560,-5956,-224
6561,-5956,-222
6562,-5956,-222
6563,-5956,-222
6564,-5956,-222
6565,-5960,-224
6566,-5960,-224
6567,-5960,-224
6568,-5960,-222
6569,-5960,-222
6570,-5960,-222
6571,-5960,-222
6572,-5960,-220
6573,-5960,-220
6574,-5960,-220
6575,-5960,-222
6576,-5960,-224
6577,-5960,-224
6578,-5960,-224
6579,-5960,-224
6580,-5960,-224
6581,-5960,-224
6582,-5960,-222
6583,-5960,-220
6584,-5960,-222
6585,-5960,-220
6586,-5960,-220
6587,-5960,-218
6588,-5960,-218
6589,-5960,-216
6590,-5960,-218
6591,-5960,-216
6592,-5960,-216
6593,-5960,-214
6594,-5960,-212
6595,-5960,-212
6596,-5960,-212
6597,-5960,-212
6598,-5960,-210
6599,-5960,-210
6600,-5960,-210
6601,-5960,-210
6602,-5960,-212
6603,-5960,-214
6604,-5960,-212
6605,-5960,-212
6606,-5960,-212
6607,-5960,-214
6608,-5960,-214
6609,-5960,-214
6610,-5964,-216
6611,-5964,-216
6612,-5964,-216
6613,-5964,-216
6614,-5964,-214
6615,-5964,-216
6616,-5964,-218
6617,-5964,-218
6618,-5964,-218
6619,-5964,-218
6620,-5964,-216
6621,-5964,-216
6622,-5964,-218
6623,-5964,-218
6624,-5964,-216
6625,-5968,-214
6626,-5968,-214
6627,-5968,-216
6628,-5968,-216
6629,-5968,-216
6630,-5968,-218
6631,-5968,-216
6632,-5968,-216
6633,-5972,-214
6634,-5972,-214
6635,-5972,-214
6636,-5972,-214
6637,-5972,-214
6638,-5972,-216
6639,-5972,-216
6640,-5972,-218
6641,-5972,-218
6642,-5976,-216
6643,-5976,-216
6644,-5976,-216
6645,-5976,-218
6646,-5976,-218
6647,-5976,-220
6648,-5976,-218
6649,-5976,-218
6650,-5976,-218
6651,-5976,-216
6652,-5976,-216
6653,-5976,-216
6654,-5976,-216
6655,-5976,-214
6656,-5976,-214
6657,-5976,-212
6658,-5980,-210
6659,-5980,-210
6660,-5980,-210
6661,-5980,-210
6662,-5980,-210
6663,-5980,-212
6664,-5980,-210
6665,-5980,-210
6666,-5980,-210
6667,-5980,-210
6668,-5980,-210
6669,-5980,-210
6670,-5980,-210
6671,-5980,-212
6672,-5980,-212
6673,-5980,-214
6674,-5980,-212
6675,-5980,-210
6676,-5980,-210
6677,-5984,-212
6678,-5984,-212
6679,-5984,-212
6680,-5984,-212
6681,-5984,-212
6682,-5984,-212
6683,-5984,-214
6684,-5988,-212
6685,-5988,-214
6686,-5988,-214
6687,-5992,-212
6688,-5992,-214
6689,-5992,-214
6690,-5992,-214
6691,-5992,-212
6692,-5992,-210
6693,-5996,-212
6694,-5996,-212
6695,-6004,-210
6696,-6004,-210
6697,-6004,-210
6698,-6004,-210
6699,-6004,-210
6700,-6004,-210
6701,-6004,-208
6702,-6004,-208
6703,-6004,-208
6704,-6004,-208
6705,-6004,-208
6706,-6004,-206
6707,-6004,-206
6708,-6004,-206
6709,-6004,-206
6710,-6004,-206
6711,-6004,-206
6712,-6004,-206
6713,-6004,-208
6714,-6004,-208
6715,-6004,-208
6716,-6004,-208
6717,-6004,-208
6718,-6008,-206
6719,-6008,-206
6720,-6008,-208
6721,-6008,-208
6722,-6008,-210
6723,-6008,-210
6724,-6008,-210
6725,-6008,-208
6726,-6008,-206
6727,-6008,-206
6728,-6008,-208
6729,-6008,-208
6730,-6016,-210
6731,-6020,-208
6732,-6020,-210
6733,-6020,-210
6734,-6020,-210
6735,-6020,-210
6736,-6020,-210
6737,-6020,-210
6738,-6020,-208
6739,-6020,-210
6740,-6020,-210
6741,-6020,-210
6742,-6028,-208
6743,-6028,-208
6744,-6028,-208
6745,-6028,-208
6746,-6028,-208
6747,-6028,-208
6748,-6028,-208
6749,-6028,-208
6750,-6028,-206
6751,-6028,-206
6752,-6028,-206
6753,-6028,-208
6754,-6028,-208
6755,-6028,-210
6756,-6032,-212
6757,-6032,-214
6758,-6036,-216
6759,-6036,-214
6760,-6036,-212
6761,-6036,-212
6762,-6044,-214
6763,-6048,-216
6764,-6048,-214
6765,-6048,-212
6766,-6048,-212
6767,-6048,-212
6768,-6048,-212
6769,-6052,-210
6770,-6052,-208
6771,-6052,-208
6772,-6052,-206
6773,-6052,-206
6774,-6052,-206
6775,-6052,-206
6776,-6052,-206
6777,-6060,-204
6778,-6060,-204
6779,-6060,-204
6780,-6060,-206
6781,-6064,-204
6782,-6064,-204
6783,-6064,-204
6784,-6064,-204
6785,-6064,-204
6786,-6068,-202
6787,-6072,-200
6788,-6072,-202
6789,-6072,-202
6790,-6072,-202
6791,-6076,-204
6792,-6080,-202
6793,-6080,-202
6794,-6080,-202
6795,-6080,-200
6796,-6080,-200
6797,-6080,-200
6798,-6080,-198
6799,-6080,-198
6800,-6080,-198
6801,-6080,-196
6802,-6080,-196
6803,-6080,-196
6804,-6088,-194
6805,-6088,-194
6806,-6088,-196
6807,-6092,-198
6808,-6092,-200
6809,-6092,-200
6810,-6092,-202
6811,-6092,-202
6812,-6092,-204
6813,-6092,-204
6814,-6096,-202
6815,-6096,-202
6816,-6096,-202
6817,-6096,-200
6818,-6096,-202
6819,-6096,-202
6820,-6096,-202
6821,-6096,-204
6822,-6096,-204
6823,-6096,-204
6824,-6096,-204
6825,-6096,-204
6826,-6100,-206
6827,-6104,-208
6828,-6104,-208
6829,-6104,-206
6830,-6104,-204
6831,-6104,-204
6832,-6104,-204
6833,-6104,-204
6834,-6104,-206
6835,-6104,-206
6836,-6104,-206
6837,-6104,-208
6838,-6104,-206
6839,-6104,-208
6840,-6104,-206
6841,-6104,-206
6842,-6104,-208
6843,-6104,-206
6844,-6104,-206
6845,-6104,-208
6846,-6104,-208
6847,-6104,-206
6848,-6104,-206
6849,-6104,-206
6850,-6104,-206
6851,-6112,-208
6852,-6112,-208
6853,-6112,-208
6854,-6116,-206
6855,-6116,-206
6856,-6120,-204
6857,-6120,-204
6858,-6120,-204
6859,-6124,-202
6860,-6124,-202
6861,-6128,-200
6862,-6128,-200
6863,-6128,-200
6864,-6128,-202
6865,-6128,-202
6866,-6128,-202
6867,-6128,-202
6868,-6132,-200
6869,-6132,-200
6870,-6136,-198
6871,-6136,-198
6872,-6136,-196
6873,-6140,-198
6874,-6144,-200
6875,-6144,-202
6876,-6148,-204
6877,-6148,-204
6878,-6148,-204
6879,-6148,-204
6880,-6148,-204
6881,-6148,-204
6882,-6148,-204
6883,-6148,-204
6884,-6148,-206
6885,-6148,-204
6886,-6148,-204
6887,-6148,-204
6888,-6148,-202
6889,-6148,-202
6890,-6148,-204
6891,-6148,-204
6892,-6148,-204
6893,-6148,-204
6894,-6148,-204
6895,-6148,-206
6896,-6148,-206
6897,-6152,-208
6898,-6152,-208
6899,-6152,-208
6900,-6152,-208
6901,-6152,-208
6902,-6152,-208
6903,-6152,-210
6904,-6152,-210
6905,-6152,-210
6906,-6156,-208
6907,-6156,-208
6908,-6156,-208
6909,-6156,-208
6910,-6156,-208
6911,-6156,-208
6912,-6156,-210
6913,-6156,-210
6914,-6156,-212
6915,-6156,-212
6916,-6156,-212
6917,-6156,-212
6918,-6156,-212
6919,-6156,-210
6920,-6156,-210
6921,-6156,-210
6922,-6156,-210
6923,-6156,-210
6924,-6156,-210
6925,-6156,-210
6926,-6156,-210
6927,-6156,-210
6928,-6156,-208
6929,-6156,-208
6930,-6160,-210
6931,-6160,-208
6932,-6160,-206
6933,-6164,-208
6934,-6164,-206
6935,-6164,-206
6936,-6168,-208
6937,-6168,-210
6938,-6168,-210
6939,-6172,-212
6940,-6176,-210
6941,-6176,-212
6942,-6180,-210
6943,-6180,-210
6944,-6180,-210
6945,-6180,-208
6946,-6180,-208
6947,-6180,-208
6948,-6180,-208
6949,-6180,-208
6950,-6180,-210
6951,-6180,-210
6952,-6180,-212
6953,-6180,-212
6954,-6184,-214
6955,-6184,-212
6956,-6184,-212
6957,-6184,-212
6958,-6184,-210
6959,-6184,-210
6960,-6184,-210
6961,-6184,-208
6962,-6184,-208
6963,-6184,-208
6964,-6184,-208
6965,-6184,-208
6966,-6184,-208
6967,-6184,-208
6968,-6184,-208
6969,-6184,-208
6970,-6184,-208
6971,-6188,-206
6972,-6188,-206
6973,-6188,-206
6974,-6188,-204
6975,-6188,-204
6976,-6188,-204
6977,-6188,-204
6978,-6188,-206
6979,-6188,-204
6980,-6188,-204
6981,-6188,-202
6982,-6188,-202
6983,-6188,-202
6984,-6188,-202
6985,-6192,-204
6986,-6192,-204
6987,-6192,-202
6988,-6192,-202
6989,-6200,-200
6990,-6200,-200
6991,-6204,-198
6992,-6204,-196
6993,-6204,-198
6994,-6204,-196
6995,-6204,-198
6996,-6204,-200
6997,-6204,-200
6998,-6204,-200
6999,-6204,-200
7000,-6208,-202
7001,-6208,-202
7002,-6208,-204
7003,-6212,-202
7004,-6212,-204
7005,-6212,-204
7006,-6212,-202
7007,-6216,-200
7008,-6216,-200
7009,-6216,-200
7010,-6216,-200
7011,-6216,-200
7012,-6216,-200
7013,-6216,-202
7014,-6216,-200
7015,-6216,-200
7016,-6216,-200
7017,-6216,-200
7018,-6216,-198
7019,-6216,-198
7020,-6216,-198
7021,-6216,-198
7022,-6216,-198
7023,-6216,-200
7024,-6216,-198
7025,-6216,-198
7026,-6216,-196
7027,-6216,-194
7028,-6220,-192
7029,-6220,-192
7030,-6220,-192
7031,-6224,-190
7032,-6224,-188
7033,-6224,-188
7034,-6224,-190
7035,-6228,-188
7036,-6232,-186
7037,-6232,-186
7038,-6232,-186
7039,-6236,-188
7040,-6236,-186
7041,-6236,-186
7042,-6240,-184
7043,-6240,-186
7044,-6240,-186
7045,-6240,-186
7046,-6240,-184
7047,-6240,-184
7048,-6244,-182
7049,-6248,-184
7050,-6252,-186
7051,-6252,-186
7052,-6256,-188
7053,-6256,-186
7054,-6256,-186
7055,-6256,-186
7056,-6256,-188
7057,-6256,-190
7058,-6256,-190
7059,-6256,-188
7060,-6256,-190
7061,-6256,-190
7062,-6256,-190
7063,-6256,-188
7064,-6256,-186
7065,-6256,-184
7066,-6256,-184
7067,-6256,-186
7068,-6256,-186
7069,-6256,-186
7070,-6256,-184
7071,-6260,-186
7072,-6268,-184
7073,-6268,-184
7074,-6268,-186
7075,-6268,-186
7076,-6268,-186
7077,-6276,-184
7078,-6276,-184
7079,-6276,-184
7080,-6276,-184
7081,-6276,-184
7082,-6276,-184
7083,-6276,-184
7084,-6276,-182
7085,-6276,-182
7086,-6276,-180
7087,-6276,-180
7088,-6280,-178
7089,-6280,-178
7090,-6280,-178
7091,-6284,-180
7092,-6284,-182
7093,-6284,-182
7094,-6288,-180
7095,-6288,-180
7096,-6288,-180
7097,-6288,-182
7098,-6288,-180
7099,-6288,-182
7100,-6288,-182
7101,-6288,-182
7102,-6288,-184
7103,-6288,-184
7104,-6288,-186
7105,-6288,-186
7106,-6288,-186
7107,-6288,-184
7108,-6288,-184
7109,-6288,-184
7110,-6288,-184
7111,-6292,-186
7112,-6292,-184
7113,-6292,-184
7114,-6292,-184
7115,-6292,-184
7116,-6292,-184
7117,-6292,-184
7118,-6292,-184
7119,-6292,-184
7120,-6292,-186
7121,-6292,-186
7122,-6292,-188
7123,-6292,-190
7124,-6292,-190
7125,-6292,-190
7126,-6292,-190
7127,-6292,-192
7128,-6292,-192
7129,-6292,-190
7130,-6292,-190
7131,-6292,-190
7132,-6292,-192
7133,-6296,-194
7134,-6296,-192
7135,-6296,-192
7136,-6304,-194
7137,-6304,-192
7138,-6304,-194
7139,-6304,-194
7140,-6304,-194
7141,-6304,-194
7142,-6304,-192
7143,-6304,-192
7144,-6304,-192
7145,-6304,-192
7146,-6304,-194
7147,-6304,-192
7148,-6308,-190
7149,-6308,-190
7150,-6308,-190
7151,-6308,-190
7152,-6308,-190
7153,-6308,-190
7154,-6312,-192
7155,-6312,-192
7156,-6316,-190
7157,-6316,-190
7158,-6316,-192
7159,-6320,-194
7160,-6324,-192
7161,-6324,-192
7162,-6324,-190
7163,-6324,-188
7164,-6324,-188
7165,-6328,-186
7166,-6328,-184
7167,-6328,-184
7168,-6328,-184
7169,-6328,-184
7170,-6332,-182
7171,-6332,-182
7172,-6332,-182
7173,-6332,-182
7174,-6332,-182
